Exp Id:,15301,
Exp URL:,https://biodare2.ed.ac.uk/experiment/15301,
Exp Name:,220719_csnk1db,
Authors:,Francois Kroll,
Detrending:,amp&baseline dtr,
Normalization:,MEAN_NORM,
Align:,NONE,
Traces,80 of 80,
Data Page,1 of 1,
Label:,1.[B2] "scr_dmso",2.[C2] "scr_dmso",3.[D2] "scr_dmso",4.[E2] "scr_dmso",5.[F2] "scr_dmso",6.[G2] "ko_dmso",7.[H2] "ko_dmso",8.[I2] "ko_dmso",9.[J2] "ko_dmso",10.[K2] "ko_dmso",11.[N2] "scr_dmso",12.[O2] "scr_dmso",13.[P2] "scr_dmso",14.[Q2] "scr_dmso",15.[R2] "scr_dmso",16.[S2] "ko_dmso",17.[T2] "ko_dmso",18.[U2] "ko_dmso",19.[V2] "ko_dmso",20.[W2] "ko_dmso",21.[Z2] "scr_dmso",22.[AA2] "scr_dmso",23.[AB2] "scr_dmso",24.[AC2] "scr_dmso",25.[AD2] "scr_dmso",26.[AE2] "ko_dmso",27.[AF2] "ko_dmso",28.[AG2] "ko_dmso",29.[AH2] "ko_dmso",30.[AI2] "ko_dmso",31.[AL2] "scr_dmso",32.[AM2] "scr_dmso",33.[AN2] "scr_dmso",34.[AO2] "scr_dmso",35.[AP2] "scr_dmso",36.[AQ2] "ko_dmso",37.[AR2] "ko_dmso",38.[AS2] "ko_dmso",39.[AT2] "ko_dmso",40.[AU2] "ko_dmso",41.[AX2] "scr_pf67",42.[AY2] "scr_pf67",43.[AZ2] "scr_pf67",44.[BA2] "scr_pf67",45.[BB2] "scr_pf67",46.[BC2] "ko_pf67",47.[BD2] "ko_pf67",48.[BE2] "ko_pf67",49.[BF2] "ko_pf67",50.[BG2] "ko_pf67",51.[BJ2] "scr_pf67",52.[BK2] "scr_pf67",53.[BL2] "scr_pf67",54.[BM2] "scr_pf67",55.[BN2] "scr_pf67",56.[BO2] "ko_pf67",57.[BP2] "ko_pf67",58.[BQ2] "ko_pf67",59.[BR2] "ko_pf67",60.[BS2] "ko_pf67",61.[BV2] "scr_pf67",62.[BW2] "scr_pf67",63.[BX2] "scr_pf67",64.[BY2] "scr_pf67",65.[BZ2] "scr_pf67",66.[CA2] "ko_pf67",67.[CB2] "ko_pf67",68.[CC2] "ko_pf67",69.[CD2] "ko_pf67",70.[CE2] "ko_pf67",71.[CH2] "scr_pf67",72.[CI2] "scr_pf67",73.[CJ2] "scr_pf67",74.[CK2] "scr_pf67",75.[CL2] "scr_pf67",76.[CM2] "ko_pf67",77.[CN2] "ko_pf67",78.[CO2] "ko_pf67",79.[CP2] "ko_pf67",80.[CQ2] "ko_pf67",
2.435,0.9338000557249022,0.853789047152265,0.918829790951494,0.9859836191956383,0.5343162918606342,-0.17775816570111158,-0.00028509089643287964,1.570537221958201,0.948071842817272,0.8545173239786127,0.5161065507104438,0.9134358286561732,0.978323934735368,0.8456758174594593,0.9066307438639657,1.3167252012654342,0.8894457124682674,0.8245227697627813,0.8299352359678979,0.9052827829800608,0.8630356262220251,0.9451141912163701,0.9109076438815431,0.9261422526439363,0.9925119756641997,0.8772648472530484,0.5815978548352573,0.8691294342462166,0.8495570126512829,0.8993438037345217,0.878210620853784,0.973141304142876,0.954614102713783,0.8952819479919294,0.8233603775160739,0.916641679089107,0.7764357990127615,0.9280324651844534,1.1842279916255458,1.0250740596444978,1.0042199583896314,0.9568210843158464,0.985670318302357,0.8604002590798254,0.9123364540399358,0.8879943776983606,0.8530495532263817,1.4340395791572564,0.8288364588624648,0.910420555441274,2.0332906856112576,2.2773387392666335,1.2335046715817342,0.7808404634323882,0.925575702129616,0.8641859436224736,0.8927547689870768,0.8701384476488453,1.20104775069451,0.8369621087600836,0.7934564973623213,1.8553123614462363,0.9127025625041585,1.0847774884499592,0.9310963574063846,1.1066282866878179,0.7432931799199449,0.918942226732937,1.271549523827662,0.9121207612867851,0.8469580448565963,0.9302425508158408,0.9274674845765685,0.8542402419848559,1.0664678804846217,0.9341180172779848,0.7827608523982434,0.8719917099307612,1.8142984957439998,2.0893198754418023,
2.60027777777778,0.920463379800184,0.7552544690042059,0.915403191123678,0.9946616100870495,1.7382820004987722,0.4023472351912858,-0.0005015292244734545,0.885881410153714,0.8968043609768017,0.8082097212496913,0.20337495791374588,0.8989428258017186,0.9551718227525414,0.8940936880648136,0.943362391163466,1.5370880797390194,0.905057011083421,0.8595547402451209,0.7951977056453687,0.7960404700271423,0.8679276206151042,0.9117970705211892,0.8845809939723365,0.9020985362756291,1.016877033947341,0.8927358952780607,0.36200429016064445,0.8131921150107059,0.8917129381379256,0.892079572879294,0.8538895192985506,0.9431405299266111,0.9662114715985628,0.8745494479805136,0.7896723101649785,0.891526836498548,0.8110164843350313,0.9234084269299969,0.6710832136267484,0.9772902348533398,1.0078966416517008,0.9689334359836527,0.9511482039100044,0.852560730685693,0.8674844959065483,0.9172097497238373,0.818780263122086,0.810684133743478,0.8480446046198005,0.9291114222263253,0.9123675836226631,0.7990766752537234,0.5789678624045546,0.7563254432579601,0.9686452647245294,0.93750124136537,0.9180987352390969,0.896215857578155,0.794938863455479,0.8459535147681126,0.8203953894461725,0.8392599444178045,0.879345292530043,0.8804944616070126,0.9367482088714016,1.178156773828475,0.6535289115256325,0.9729928929347006,0.8569962593750743,0.9053777498464256,0.8257035253811601,0.8614484475038591,0.8811317100579136,0.8169971887773027,1.0928767131380877,0.8719598559189767,0.8225468870403339,0.8500101188284648,0.8102331542965854,0.996129893412254,
2.76555555555556,0.9694575234859812,0.8069452868855399,0.9881603149641015,0.9883149262366003,1.2944101954875025,0.39415502702178606,0.002503092608402367,0.8444248711996881,0.9505848565466077,0.9573145386374337,0.20383471293508607,1.0298247981646547,0.9673849601461226,0.9388228840788675,0.9999629156090678,1.5163866488032067,0.9434227273356053,0.7886194492773962,0.8498897068972215,0.880557166660064,0.8984558740534015,0.9451258155365919,0.8593066901967469,0.9167112604497332,0.9877409057502419,0.9117579385606803,0.36139764643543154,0.8761430407762891,0.9615115252132047,0.9875405826766082,0.882429250643969,0.9645321866055756,0.9898201604420832,0.8960437166571047,0.8479999972717578,0.9502033770623597,0.7640147536628882,0.9485025847979711,0.6624592738907461,1.0286648849100029,1.0444435614971752,0.974131237143815,0.983133026078173,0.8908750387593838,0.8942803466056901,0.9711942463476584,0.8025764229121227,0.7876244627531684,0.8823373036198062,0.9141848258490584,0.8766858985432584,0.7855426531266965,0.6885292137884962,0.8020882337945364,1.0244714233414618,0.9920752141354425,0.8991030384963794,0.8944583831607573,0.8470404052288233,0.8673860519389086,0.8456700044775067,0.8683736407236267,0.9100040285240198,0.9374219545333285,0.9549438449743524,1.2280164851152338,0.747752920975074,0.9195526646790853,0.7657404011582098,0.9564611394083726,0.7801036990391906,0.9982859139556908,0.88123960462842,0.8898130085706726,1.127480116264536,0.8956540372606244,0.8351323645358308,0.8506427360714595,0.8037323609387295,0.7518355840658619,
2.93083333333333,1.0067121638583054,0.8746246510577337,1.05538801771632,1.0485461530749902,0.9928579387581113,0.4181737073737381,0.005566032931479357,0.8663367317032883,1.0261939186598101,0.9236656294317154,0.20482953608655327,1.0253067358913432,0.9945439376685895,0.9657146442302541,0.8952379132467119,1.5826153504114417,1.0231476336952872,0.9243199036291082,0.7743273797732277,0.8864383897356339,0.9350058205061946,0.9982797606064533,0.9183853920817093,0.9608804550949577,1.0411039722709343,0.9292738504093554,0.3689751259334875,0.8844105681103009,0.9662707699280824,0.9933865645461885,0.8955762917592545,0.9451654849000299,1.067413581280089,1.0123959149054775,0.8915931489128486,0.9568902495916847,0.8378262437214878,1.019713745004717,0.7259925397869563,1.0255335119303355,1.061615244226788,0.9990698971051952,0.9987404766877407,0.8538265764572275,0.9463117727373209,0.9631204192420778,0.7886514386277661,0.7792498588706609,0.8946228010747439,0.9836364940245257,0.9205251115524166,0.7919065773834402,0.6388906544920616,0.8047716681116966,1.0157503047398577,1.003439001425252,0.9272708157360718,0.9265563153915135,0.8182493914609777,0.8951681564705175,0.8899114101996305,0.8719248643100227,0.9845741238572697,0.9595765899992772,0.9712704563417969,1.2234071869688594,0.7737997321946273,0.9236547714961723,0.7544667492960813,1.0115533464992672,0.9052809071009207,0.9952438884556049,0.9049320617519417,0.8621503144982621,1.1520589840798003,0.8678008673543671,0.8816591284714801,0.8946095813624888,0.8590735183477392,0.8128442036515153,
3.09583333333333,0.9902782072228814,0.8801012568460618,1.1085970815481347,1.1473576156578613,1.1090499287611897,0.4098023072085952,0.008676277894245287,0.9149170586181028,1.022408926599782,0.9536391262193749,0.2070706678619803,1.0162069857497318,0.9690156179745095,0.9902102179896172,1.0505940053672655,1.5576805405588914,1.023137118744022,0.9556375574874802,0.8856575541608575,0.8793088955753728,0.9169609500276747,1.0270101186412577,0.9812667571394765,0.9258046234616855,1.0455299634773585,0.9461448656276442,0.37343440844503684,0.9047843739439683,0.9285343246747014,1.0396869767801298,0.9621155776612269,0.9630861070485877,1.1258701941473626,1.0270267736370018,1.022396366561096,0.9740823627363803,0.8593086193670034,1.0422697035452493,0.8181074519251105,1.0547627040986043,1.130289112517694,0.9953740278548131,1.0183286567290906,0.9031446719164445,0.9305099879612582,0.9725743239308255,0.8930244230569637,0.8413625713444801,0.8918481702995954,1.009259617593864,0.8596575915208813,0.6744999919239654,0.6753571099196908,0.8552560143787828,1.0662941866878468,1.0342064422431243,0.9778960008319183,1.011908118586076,0.8362211872658553,0.9069630924647439,0.8916778191175451,0.8884594231768852,0.9988235759750198,1.0651489494075452,1.0058760215375877,1.233108975395333,0.8245439522995714,0.9701051482644184,0.8668885285570351,1.0055820754803484,0.9173273984321177,1.0203701654333102,0.9465716057647301,0.9689590428295896,1.1874067485078836,0.9045214837607576,0.8902709956304965,0.9339839684536483,0.7882678417031551,0.8737867529604133,
3.26111111111111,1.0162724214617207,0.8864563707625623,1.0811938203399465,1.1736682548254724,1.0752094781143056,0.38836295438738305,0.011768848822997304,0.9170435339204497,1.0655273436742496,1.0001056707170104,0.21181873137945312,1.0830695745076402,1.017320143425691,1.0205566499568075,1.0855028199724461,1.590866051901278,1.0197891818677216,0.989631059635308,0.9461814722318035,0.9871359412636161,0.9633715652462035,1.0235389997114497,0.9707027212655837,0.9665938526550709,1.0168498680789566,0.9655763839423327,0.3716057019504107,0.8798186160614107,1.0022803033015442,1.0000270888304352,0.9154324371700272,1.0442399148836097,1.115597676006157,1.048380447450211,1.0089985948024602,0.9862785388859315,0.8594407024896557,1.0601909739216984,0.7856822039993606,1.0574346690757868,1.1233390032303272,1.0597739616892283,1.021676217489729,0.9049462609305321,1.0932303186170538,0.9944030175019104,0.8618459980496386,0.8285359292643065,0.945726914846917,1.0160211176805474,0.8596768107723651,0.8233873897949374,0.8803720485513857,0.947102804791152,1.0760634933520208,1.0383719383334082,0.9896860814222368,1.008341004621069,0.8660770887165642,0.9384700827488043,0.9243658337304179,0.8649768697235732,1.0328815061307897,1.1142823883908386,1.0349487362346024,1.2958857257792882,0.8556781612388769,1.0009514475693857,0.9943475445329207,1.0569016466625565,0.9417291681986389,0.9935588980371646,0.9920088747310598,1.032150480366447,1.1631911228912797,1.0411637300219623,0.9652162254825999,0.9604387842566872,0.7976038252261071,0.9537964856727421,
3.42638888888889,1.0159588442471932,0.9114977230645317,1.0658847734078074,1.1445248182149785,1.090016008083118,0.41989426126312457,0.014880337273204931,0.8774085421343442,1.0102573775865762,0.9876857572876967,0.21311475192524731,1.093380957751282,1.0548587554482354,1.029162707413426,1.0653482977466917,1.5741740977139778,1.0762344119271878,0.8838561321865954,0.9017359691424253,0.9090850896813077,0.8377513145487812,1.0415487077933598,0.9945510620132763,0.990786335039118,1.0856184181245405,0.9912609615657919,0.38010510546405596,0.9856908183225098,1.0234847637803497,1.0030373534263393,0.9921773578316542,0.9730788143522965,1.0959625603535479,1.0833263449335007,1.0328664492979118,0.9843269703140751,0.8637276079536984,1.0765579789347475,0.8451756101406429,1.0716382165608427,1.0889076258324655,0.9849452126572907,1.0532753715064875,0.903480690708115,1.1759659653504941,0.9764788735016099,0.8885852557724877,0.8961999092885548,0.9923843771624368,1.075056378888426,0.907933760653553,0.7218038398515702,0.8528978821717358,0.9588008938374761,1.0788488570006645,1.067074616579076,1.023609394836523,1.0239306492391174,0.9930943515583014,0.9481697624683878,0.9240525471585334,0.8854275342299147,1.0589887419880046,1.1410163200869765,1.0487302790382282,1.245484809649547,1.0094083602835529,1.0120799411596095,1.013509898795526,1.0762448082610239,0.9564054488410186,1.0271507715053323,1.0083869773960352,0.9823394232424706,1.2435451265001098,0.995338877285258,0.9856629647056512,0.9774569115739409,0.8849413186595365,0.8160315146352054,
3.59166666666667,1.0267986780890463,0.9757175634985265,1.1283714478124867,1.1697352235276308,1.050889736278388,0.3790108157546592,0.017992785908954853,0.8537962409618294,1.112672577220037,1.0539101660101797,0.21335113400541275,1.0596888003791658,1.059961264051636,1.0430531507256957,1.01735479427325,1.5301140615473574,1.0851313991222866,0.9212023459753651,0.9109656971948417,0.9681857365246732,0.9712176690656442,1.033929377833508,1.0775488033734195,1.0225395403261903,1.05046769489335,0.9980525866751895,0.38212441614630255,0.9708600953420321,1.034725776369318,1.0385015932821131,1.0109063751715817,1.0175966085009247,1.100984135191152,1.1011211119303812,1.0493045938293677,1.011296921636373,0.9173579280485955,1.0841170417940849,0.8863904240142937,1.079260032264294,1.0884934959361616,1.0396149538615944,1.1028685696441283,0.9275627015704472,1.0222649350338713,1.0302920272910232,1.0240045498133923,0.9396776376295676,0.9849861066366657,1.096595900225088,0.8748308047384379,0.7598047399152094,0.7046834838474265,1.0041604964603825,1.118408237020544,1.2615858336120154,1.0057266767921393,1.0470643708820526,0.9514739334302235,0.9589316618457898,0.957898836399705,0.9359784400158826,1.0689529580369461,1.1154792344985596,1.0508207369023888,1.3012719587116022,0.9246238350167585,0.9621800178926517,0.9758322984663249,1.126439093861184,0.8883133310280809,1.0889311873383922,1.1305904350429257,0.9116454507926209,1.2229077400851591,0.9910579734272358,1.007851026903384,1.0331602915455285,1.0235292101587383,1.0664745814734014,
3.75722222222222,1.0880114651867658,0.9663373252558776,1.0962843950814765,1.1237640714776935,0.9692521273443888,0.4503733942787686,0.021104350276546002,0.8907949021834608,1.155841673722142,1.0852354074477675,0.2224400185985773,1.0573208145872046,1.081793558708804,1.0287405605198434,1.017173571301777,1.5610938042306999,1.0820798642041802,1.0061958004481457,0.89857977842656,0.987324596851099,0.9940532849623057,1.0370084438077039,1.1057844280537057,0.9937407674831922,1.0783711553934887,1.0254561194596004,0.3860648429317205,0.9345483791125128,1.1048170131538837,1.0372230291108187,1.0739409149165238,0.9990979693995127,1.101982829209442,1.1201454723384998,1.0758282669596668,1.0183627494583216,0.8796947452614065,1.1067578116723948,0.9340754089657531,1.150975160585645,1.0897089270369624,1.0866465302676975,1.067777709191135,0.9636187501635596,1.074232132588445,1.0113177407628,1.0789955625291545,0.9385386702492963,0.9778734403849456,1.0926462628362674,0.8913258956653273,0.8595510678061926,0.9251075595635946,1.0204963607410629,1.1390502583971138,1.1147744178631152,0.9693710207272153,1.0995443602672408,0.9884045856078154,0.9837286240977228,0.9960809290181104,0.973587481160216,1.0849487744229858,1.0964132467478476,1.0519498204048925,1.2909608549858806,0.7599720952532977,1.112473668972347,0.9813593500204808,1.0806995878019487,1.0480366522978255,1.1296337897618252,1.0412607845403097,0.930572850330028,1.2086730613431256,0.98858670221583,0.9722164674935703,1.1107526669229688,0.8704890032721516,0.9391125231887035,
3.9225,1.108243706342994,0.9788780831211111,1.0629273280420903,1.2259680760079135,0.8534404064913876,0.35249662914480373,0.02422720426006683,0.9221476112556728,1.2093796594444577,1.1493241637507883,0.22266372026385395,1.10597387043253,1.08777406584454,1.0610579030172667,1.0469185188622756,1.5374103044094667,1.130173302910976,1.1223681260801626,1.0422215108609032,1.0335636928324448,1.1012105171174211,1.0557237722829944,1.0583399828778035,1.0713420335383381,1.096435467016409,1.0384587301637611,0.38890995505441645,0.995095725114895,1.0494772852554044,1.0825504036927056,1.0247349265456935,1.016540903265235,1.1272460032814522,1.1464041229438593,1.0986256472100009,1.0297163135606502,0.9765479465198093,1.1191912074671864,0.8963171261506401,1.1082762260414698,1.1358976354866113,1.1088768037142045,1.0689049985445818,0.9934748912627308,1.0779410088032388,1.012559402404573,0.9768935809502177,0.9155189849151387,1.0347327525008863,1.1175771714508254,0.9034688215364697,0.86667481609054,0.9189434853867828,0.9916839514093261,1.144002682507927,1.2307624744132117,1.0161531565430422,1.0952932730877971,0.9993647678036252,1.0004694962326457,0.9739306681741796,0.9315691158690436,1.1326106107576128,1.0847482868814728,1.067778294924736,1.328816284895814,1.1014409761310167,1.1144676019256334,0.9527772153960161,1.1477469024224747,1.014045951082316,1.1081227468654362,0.9893477745652491,0.9207881817493264,1.2545471073371288,1.0707453575280061,0.9731038162474129,0.9768593933769386,0.9257763939703924,0.8838496575945219,
