0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,12,0,8,0,0,0,11,0,16,57,0,0,23,0,14,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,22,0,10,0,0,0,19,0,60,0,0,0,22,0,22,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0
0,0,0,0,0,0,37,3,0,0,0,0,0,0,0,71,0,50,0,0,0,3,0,0,32,0,0,24,0,40,0,37,0,0,0,0,0,25,95,0,0,0,0,0,0
0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,21,0,34,0,0,0,97,0,35,0,48,0,0,0,0,0,5,0,0,0,0,0,0,0
0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,47,0,53,0,0,0,7,0,64,0,0,0,0,0,0,0,15,0,0,0,0,0,22,13,0,0,0,0,0,0
0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,50,0,0,0,0,0,53,0,56,13,0,0,72,0,24,0,0,0,0,0,0,0,40,27,0,0,0,0,0,0
0,0,0,0,42,0,45,14,0,0,0,0,0,0,0,0,0,25,0,0,0,36,0,7,39,0,0,35,0,49,0,0,0,0,0,0,0,60,30,0,0,0,0,0,0
0,0,0,0,9,0,33,0,0,0,0,0,0,0,0,38,0,39,0,0,0,16,0,68,39,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,56,7,0,0,0,0,0,0,0,50,0,58,0,0,0,0,0,42,0,0,0,24,0,7,0,0,0,0,0,0,0,34,13,0,0,0,0,0,0
0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,43,0,65,0,0,0,43,0,16,9,0,0,0,0,96,0,0,0,0,0,0,0,77,7,0,0,0,0,0,0
0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,29,0,35,0,0,0,0,0,57,29,0,0,12,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,35,0,0,0,9,0,14,32,0,0,40,0,31,0,28,0,0,0,0,0,51,0,0,0,0,0,0,0
0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,19,0,0,0,0,0,10,0,58,0,0,0,45,60,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,17,0,30,0,0,0,19,0,12,53,0,0,0,83,17,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,51,0,28,0,0,0,42,0,50,48,0,0,33,43,26,0,0,0,0,0,0,0,64,6,0,0,0,0,0,0
0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,20,0,10,0,0,0,3,0,0,18,0,0,26,38,38,0,0,0,0,0,0,0,47,79,0,0,0,0,0,0
0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,6,0,0,0,37,0,24,45,0,0,47,19,6,0,0,0,0,0,0,0,18,26,0,0,0,0,0,0
0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,9,0,24,0,0,0,31,0,35,0,0,0,35,3,30,0,0,0,0,0,0,0,23,27,0,0,0,0,0,0
0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,31,0,21,0,0,0,0,0,11,46,0,0,11,3,17,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9,0,96,25,0,0,22,6,0,0,0,0,0,0,0,0,52,37,0,0,0,0,0,0
0,0,0,0,0,0,37,7,0,0,0,0,0,0,0,32,0,46,0,0,0,39,0,23,11,0,0,34,22,7,0,0,0,0,0,0,0,21,13,0,0,0,0,0,0
0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,11,0,29,0,0,0,7,0,14,48,0,0,23,27,0,0,0,0,0,0,0,0,39,11,0,0,0,0,0,0
0,0,0,0,0,0,58,29,0,0,0,0,0,0,0,66,0,32,0,0,0,17,0,11,14,0,0,15,6,16,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0
0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,28,0,27,0,0,0,22,0,3,38,0,0,69,0,7,0,0,0,0,0,0,0,38,3,0,0,0,0,0,0
0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,38,0,6,0,0,0,54,0,63,39,0,0,14,6,36,0,0,0,0,0,0,0,6,16,0,0,0,0,0,0
0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,35,0,45,0,0,0,59,0,40,0,0,0,5,26,13,0,0,0,0,0,0,0,23,10,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,50,0,40,42,0,0,41,0,0,0,0,0,0,0,0,0,31,7,0,0,0,0,0,0
0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,43,0,12,0,0,0,29,0,32,23,0,0,0,35,34,0,0,0,0,0,0,0,72,30,0,0,0,0,0,0
0,0,0,0,6,0,67,0,0,0,0,0,0,0,0,19,0,0,0,0,0,3,0,43,51,0,0,40,0,19,0,0,0,0,0,0,0,17,20,0,0,0,0,0,0
0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,31,0,0,0,0,0,6,0,81,23,0,0,18,22,23,0,0,0,0,0,0,0,55,28,0,0,0,0,0,0
0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,14,0,0,0,0,0,17,0,33,0,0,0,13,47,26,0,0,0,0,0,0,0,0,39,0,0,3,0,0,0
0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,45,0,0,0,0,0,10,0,32,0,0,0,11,0,16,0,0,0,0,0,0,0,125,37,0,0,0,0,0,0
0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,41,16,0,0,11,82,36,0,0,0,0,0,0,0,113,30,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,24,0,0,0,13,0,34,30,0,0,19,0,19,0,0,0,0,0,0,0,13,44,0,0,0,0,0,0
0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,14,0,28,0,0,0,9,0,55,69,0,0,46,25,7,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0
0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,58,0,3,0,0,0,11,0,57,0,0,0,3,53,21,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0
0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,74,0,5,0,0,0,32,0,69,30,0,0,0,64,19,0,0,0,0,0,0,0,10,46,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,38,0,0,0,9,0,59,7,0,0,0,25,67,0,0,0,0,0,0,0,55,24,0,0,0,0,0,0
0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,25,0,30,0,0,0,3,0,58,20,0,0,58,11,54,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0
0,0,0,0,62,0,46,0,0,0,0,0,0,0,0,0,0,39,0,0,0,30,0,75,34,0,0,30,16,24,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,30,0,0,0,0,0,20,0,17,7,0,0,42,6,25,0,0,0,0,0,0,0,80,16,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,6,0,16,49,0,0,45,31,15,0,0,0,0,0,0,0,48,7,0,0,0,0,0,0
0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,19,0,13,0,0,0,0,0,27,0,0,0,42,37,13,0,0,0,0,0,0,0,36,14,0,0,0,0,0,0
0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,52,0,63,0,0,0,10,0,117,25,0,0,23,22,27,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,75,45,0,0,25,35,24,0,0,0,0,0,0,0,32,16,0,0,0,0,0,0
0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,24,0,37,0,0,0,26,0,30,0,0,0,31,34,24,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0
0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,16,0,9,0,0,0,5,0,71,53,0,0,10,27,37,0,0,0,0,0,0,0,51,47,0,0,0,0,0,0
0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,29,0,6,0,0,0,27,0,0,25,0,0,22,0,40,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0
0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,7,0,17,0,0,0,42,0,45,14,0,0,31,15,41,0,0,0,0,0,0,0,19,56,0,0,0,0,0,0
0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,23,0,44,0,0,0,12,0,19,9,0,0,20,13,39,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0
0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,25,0,0,0,34,0,85,71,0,0,39,22,32,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0
